snapshot,kingdom,basisOfRecord,occurrenceCount
9/28/18,7,HUMAN_OBSERVATION,208281
9/28/18,7,LIVING_SPECIMEN,4783
9/28/18,7,MACHINE_OBSERVATION,12
9/28/18,7,MATERIAL_SAMPLE,77
9/28/18,7,OBSERVATION,116831
9/28/18,7,PRESERVED_SPECIMEN,314999
9/28/18,7,UNKNOWN,19042
9/28/18,8,FOSSIL_SPECIMEN,1
9/28/18,8,HUMAN_OBSERVATION,37
9/28/18,8,LIVING_SPECIMEN,961
9/28/18,8,MATERIAL_SAMPLE,38
9/28/18,8,PRESERVED_SPECIMEN,32
9/28/18,8,UNKNOWN,416
1/1/19,0,FOSSIL_SPECIMEN,847587
1/1/19,0,HUMAN_OBSERVATION,1074428
1/1/19,0,LITERATURE,199
1/1/19,0,LIVING_SPECIMEN,25893
1/1/19,0,MACHINE_OBSERVATION,26575
1/1/19,0,MATERIAL_SAMPLE,967100
1/1/19,0,OBSERVATION,475175
1/1/19,0,PRESERVED_SPECIMEN,2812191
1/1/19,0,UNKNOWN,230831
1/1/19,1,FOSSIL_SPECIMEN,6219270
1/1/19,1,HUMAN_OBSERVATION,675044068
1/1/19,1,LITERATURE,52591
1/1/19,1,LIVING_SPECIMEN,62570
1/1/19,1,MACHINE_OBSERVATION,10919326
1/1/19,1,MATERIAL_SAMPLE,1209390
1/1/19,1,OBSERVATION,12490775
1/1/19,1,PRESERVED_SPECIMEN,74471284
1/1/19,1,UNKNOWN,6693421
1/1/19,2,HUMAN_OBSERVATION,9
1/1/19,2,LIVING_SPECIMEN,1314
1/1/19,2,MATERIAL_SAMPLE,3195
1/1/19,2,PRESERVED_SPECIMEN,108
1/1/19,2,UNKNOWN,13535
1/1/19,3,FOSSIL_SPECIMEN,2751
1/1/19,3,HUMAN_OBSERVATION,135084
1/1/19,3,LIVING_SPECIMEN,102739
1/1/19,3,MACHINE_OBSERVATION,462
1/1/19,3,MATERIAL_SAMPLE,133298
1/1/19,3,OBSERVATION,2830
1/1/19,3,PRESERVED_SPECIMEN,156988
1/1/19,3,UNKNOWN,808411
1/1/19,4,FOSSIL_SPECIMEN,1203014
1/1/19,4,HUMAN_OBSERVATION,5889040
1/1/19,4,LITERATURE,18
1/1/19,4,LIVING_SPECIMEN,9781
1/1/19,4,MACHINE_OBSERVATION,9391
1/1/19,4,MATERIAL_SAMPLE,58389
1/1/19,4,OBSERVATION,780543
1/1/19,4,PRESERVED_SPECIMEN,1125518
1/1/19,4,UNKNOWN,108978
1/1/19,5,FOSSIL_SPECIMEN,3502
1/1/19,5,HUMAN_OBSERVATION,9133716
1/1/19,5,LIVING_SPECIMEN,169354
1/1/19,5,MACHINE_OBSERVATION,22
1/1/19,5,MATERIAL_SAMPLE,179439
1/1/19,5,OBSERVATION,233996
1/1/19,5,PRESERVED_SPECIMEN,5951950
1/1/19,5,UNKNOWN,349096
1/1/19,6,FOSSIL_SPECIMEN,721111
1/1/19,6,HUMAN_OBSERVATION,158616801
1/1/19,6,LITERATURE,168002
1/1/19,6,LIVING_SPECIMEN,1056871
1/1/19,6,MACHINE_OBSERVATION,69981
1/1/19,6,MATERIAL_SAMPLE,3259288
1/1/19,6,OBSERVATION,5553125
1/1/19,6,PRESERVED_SPECIMEN,70465039
1/1/19,6,UNKNOWN,8910270
1/1/19,7,FOSSIL_SPECIMEN,14540
1/1/19,7,HUMAN_OBSERVATION,226544
1/1/19,7,LIVING_SPECIMEN,4790
1/1/19,7,MACHINE_OBSERVATION,12
1/1/19,7,MATERIAL_SAMPLE,2106
1/1/19,7,OBSERVATION,116411
1/1/19,7,PRESERVED_SPECIMEN,309958
1/1/19,7,UNKNOWN,7548
1/1/19,8,FOSSIL_SPECIMEN,1
1/1/19,8,HUMAN_OBSERVATION,40
1/1/19,8,LIVING_SPECIMEN,1085
1/1/19,8,MATERIAL_SAMPLE,31917
1/1/19,8,PRESERVED_SPECIMEN,731
1/1/19,8,UNKNOWN,28
4/6/19,0,FOSSIL_SPECIMEN,805762
4/6/19,0,HUMAN_OBSERVATION,1099968
4/6/19,0,LITERATURE,199
4/6/19,0,LIVING_SPECIMEN,26065
4/6/19,0,MACHINE_OBSERVATION,27828
4/6/19,0,MATERIAL_SAMPLE,1917249
4/6/19,0,OBSERVATION,475198
4/6/19,0,PRESERVED_SPECIMEN,3032087
4/6/19,0,UNKNOWN,232565
4/6/19,1,FOSSIL_SPECIMEN,6115574
4/6/19,1,HUMAN_OBSERVATION,882166953
4/6/19,1,LITERATURE,52591
4/6/19,1,LIVING_SPECIMEN,264414
4/6/19,1,MACHINE_OBSERVATION,11499339
4/6/19,1,MATERIAL_SAMPLE,4534825
4/6/19,1,OBSERVATION,12490769
4/6/19,1,PRESERVED_SPECIMEN,75731016
4/6/19,1,UNKNOWN,6810512
4/6/19,2,HUMAN_OBSERVATION,9
4/6/19,2,LIVING_SPECIMEN,1314
4/6/19,2,MATERIAL_SAMPLE,164057
4/6/19,2,PRESERVED_SPECIMEN,108
4/6/19,2,UNKNOWN,13535
4/6/19,3,FOSSIL_SPECIMEN,2752
4/6/19,3,HUMAN_OBSERVATION,138192
4/6/19,3,LIVING_SPECIMEN,103096
4/6/19,3,MACHINE_OBSERVATION,462
4/6/19,3,MATERIAL_SAMPLE,8476704
4/6/19,3,OBSERVATION,2830
4/6/19,3,PRESERVED_SPECIMEN,159869
4/6/19,3,UNKNOWN,808419
4/6/19,4,FOSSIL_SPECIMEN,1212561
4/6/19,4,HUMAN_OBSERVATION,5638186
4/6/19,4,LITERATURE,18
4/6/19,4,LIVING_SPECIMEN,9912
4/6/19,4,MACHINE_OBSERVATION,9391
4/6/19,4,MATERIAL_SAMPLE,2025996
4/6/19,4,OBSERVATION,780524
4/6/19,4,PRESERVED_SPECIMEN,1262223
4/6/19,4,UNKNOWN,118375
4/6/19,5,FOSSIL_SPECIMEN,3117
4/6/19,5,HUMAN_OBSERVATION,9246677
4/6/19,5,LIVING_SPECIMEN,169495
4/6/19,5,MACHINE_OBSERVATION,22
4/6/19,5,MATERIAL_SAMPLE,416823
4/6/19,5,OBSERVATION,233996
4/6/19,5,PRESERVED_SPECIMEN,6533954
4/6/19,5,UNKNOWN,352512
4/6/19,6,FOSSIL_SPECIMEN,681480
4/6/19,6,HUMAN_OBSERVATION,161099191
4/6/19,6,LITERATURE,168009
4/6/19,6,LIVING_SPECIMEN,1070008
4/6/19,6,MACHINE_OBSERVATION,70060
4/6/19,6,MATERIAL_SAMPLE,3606175
4/6/19,6,OBSERVATION,5553201
4/6/19,6,PRESERVED_SPECIMEN,73969078
4/6/19,6,UNKNOWN,8645291
4/6/19,7,FOSSIL_SPECIMEN,15371
4/6/19,7,HUMAN_OBSERVATION,240570
4/6/19,7,LIVING_SPECIMEN,4792
4/6/19,7,MACHINE_OBSERVATION,12
4/6/19,7,MATERIAL_SAMPLE,337709
4/6/19,7,OBSERVATION,116409
4/6/19,7,PRESERVED_SPECIMEN,313605
4/6/19,7,UNKNOWN,7633
4/6/19,8,FOSSIL_SPECIMEN,1
4/6/19,8,HUMAN_OBSERVATION,44
4/6/19,8,LIVING_SPECIMEN,1085
4/6/19,8,MATERIAL_SAMPLE,34360
4/6/19,8,PRESERVED_SPECIMEN,741
4/6/19,8,UNKNOWN,28
7/1/19,0,FOSSIL_SPECIMEN,849151
7/1/19,0,HUMAN_OBSERVATION,1101700
7/1/19,0,LITERATURE,199
7/1/19,0,LIVING_SPECIMEN,25931
7/1/19,0,MACHINE_OBSERVATION,27890
7/1/19,0,MATERIAL_SAMPLE,1917964
7/1/19,0,OBSERVATION,475198
7/1/19,0,PRESERVED_SPECIMEN,3068837
7/1/19,0,UNKNOWN,225875
7/1/19,1,FOSSIL_SPECIMEN,6249171
7/1/19,1,HUMAN_OBSERVATION,903604339
7/1/19,1,LITERATURE,52591
7/1/19,1,LIVING_SPECIMEN,264272
7/1/19,1,MACHINE_OBSERVATION,11518714
7/1/19,1,MATERIAL_SAMPLE,2492436
7/1/19,1,OBSERVATION,12471592
7/1/19,1,PRESERVED_SPECIMEN,75797931
7/1/19,1,UNKNOWN,11514544
7/1/19,2,HUMAN_OBSERVATION,9
7/1/19,2,LIVING_SPECIMEN,1319
7/1/19,2,MATERIAL_SAMPLE,164297
7/1/19,2,PRESERVED_SPECIMEN,109
7/1/19,2,UNKNOWN,13535
7/1/19,3,FOSSIL_SPECIMEN,2927
7/1/19,3,HUMAN_OBSERVATION,138809
7/1/19,3,LIVING_SPECIMEN,104227
7/1/19,3,MACHINE_OBSERVATION,462
7/1/19,3,MATERIAL_SAMPLE,8480418
7/1/19,3,OBSERVATION,2830
7/1/19,3,PRESERVED_SPECIMEN,160364
7/1/19,3,UNKNOWN,808412
7/1/19,4,FOSSIL_SPECIMEN,1296494
7/1/19,4,HUMAN_OBSERVATION,5551003
7/1/19,4,LITERATURE,18
7/1/19,4,LIVING_SPECIMEN,9946
7/1/19,4,MACHINE_OBSERVATION,9420
7/1/19,4,MATERIAL_SAMPLE,2031176
7/1/19,4,OBSERVATION,780524
7/1/19,4,PRESERVED_SPECIMEN,1419585
7/1/19,4,UNKNOWN,123516
7/1/19,5,FOSSIL_SPECIMEN,3172
7/1/19,5,HUMAN_OBSERVATION,9319315
7/1/19,5,LIVING_SPECIMEN,169746
7/1/19,5,MACHINE_OBSERVATION,23
7/1/19,5,MATERIAL_SAMPLE,424420
7/1/19,5,OBSERVATION,233996
7/1/19,5,PRESERVED_SPECIMEN,6933938
7/1/19,5,UNKNOWN,478386
7/1/19,6,FOSSIL_SPECIMEN,766053
7/1/19,6,HUMAN_OBSERVATION,162765560
7/1/19,6,LITERATURE,168006
7/1/19,6,LIVING_SPECIMEN,1064929
7/1/19,6,MACHINE_OBSERVATION,70565
7/1/19,6,MATERIAL_SAMPLE,3613848
7/1/19,6,OBSERVATION,5550176
7/1/19,6,PRESERVED_SPECIMEN,73711635
7/1/19,6,UNKNOWN,9060945
7/1/19,7,FOSSIL_SPECIMEN,19819
7/1/19,7,HUMAN_OBSERVATION,237543
7/1/19,7,LIVING_SPECIMEN,4803
7/1/19,7,MACHINE_OBSERVATION,13
7/1/19,7,MATERIAL_SAMPLE,337954
7/1/19,7,OBSERVATION,116409
7/1/19,7,PRESERVED_SPECIMEN,319844
7/1/19,7,UNKNOWN,7699
7/1/19,8,FOSSIL_SPECIMEN,1
7/1/19,8,HUMAN_OBSERVATION,689
7/1/19,8,LIVING_SPECIMEN,1090
7/1/19,8,MATERIAL_SAMPLE,35221
7/1/19,8,PRESERVED_SPECIMEN,741
7/1/19,8,UNKNOWN,28
10/9/19,0,FOSSIL_SPECIMEN,829814
10/9/19,0,HUMAN_OBSERVATION,1306525
10/9/19,0,LITERATURE,216
10/9/19,0,LIVING_SPECIMEN,26012
10/9/19,0,MACHINE_OBSERVATION,27898
10/9/19,0,MATERIAL_SAMPLE,1916695
10/9/19,0,OBSERVATION,475206
10/9/19,0,PRESERVED_SPECIMEN,2623665
10/9/19,0,UNKNOWN,220196
10/9/19,1,FOSSIL_SPECIMEN,5711020
10/9/19,1,HUMAN_OBSERVATION,913688985
10/9/19,1,LITERATURE,52591
10/9/19,1,LIVING_SPECIMEN,264453
10/9/19,1,MACHINE_OBSERVATION,11565195
10/9/19,1,MATERIAL_SAMPLE,2530930
10/9/19,1,OBSERVATION,12442204
10/9/19,1,PRESERVED_SPECIMEN,76900387
10/9/19,1,UNKNOWN,11515822
10/9/19,2,HUMAN_OBSERVATION,9
10/9/19,2,LIVING_SPECIMEN,1319
10/9/19,2,MATERIAL_SAMPLE,164235
10/9/19,2,PRESERVED_SPECIMEN,109
10/9/19,2,UNKNOWN,13535
10/9/19,3,FOSSIL_SPECIMEN,2300
10/9/19,3,HUMAN_OBSERVATION,177674
10/9/19,3,LIVING_SPECIMEN,105396
10/9/19,3,MACHINE_OBSERVATION,462
10/9/19,3,MATERIAL_SAMPLE,8488393
10/9/19,3,OBSERVATION,2834
10/9/19,3,PRESERVED_SPECIMEN,163036
10/9/19,3,UNKNOWN,808412
10/9/19,4,FOSSIL_SPECIMEN,1303730
10/9/19,4,HUMAN_OBSERVATION,6289329
10/9/19,4,LITERATURE,18
10/9/19,4,LIVING_SPECIMEN,9960
10/9/19,4,MACHINE_OBSERVATION,9420
10/9/19,4,MATERIAL_SAMPLE,2089809
10/9/19,4,OBSERVATION,783536
10/9/19,4,PRESERVED_SPECIMEN,1467028
10/9/19,4,UNKNOWN,123462
10/9/19,5,FOSSIL_SPECIMEN,2935
10/9/19,5,HUMAN_OBSERVATION,9490652
10/9/19,5,LIVING_SPECIMEN,171118
10/9/19,5,MACHINE_OBSERVATION,23
10/9/19,5,MATERIAL_SAMPLE,424586
10/9/19,5,OBSERVATION,280926
10/9/19,5,PRESERVED_SPECIMEN,6983255
10/9/19,5,UNKNOWN,477112
10/9/19,6,FOSSIL_SPECIMEN,690238
10/9/19,6,HUMAN_OBSERVATION,171310213
10/9/19,6,LITERATURE,169126
10/9/19,6,LIVING_SPECIMEN,1067636
10/9/19,6,MACHINE_OBSERVATION,70636
10/9/19,6,MATERIAL_SAMPLE,585044
10/9/19,6,OBSERVATION,5560900
10/9/19,6,PRESERVED_SPECIMEN,77001881
10/9/19,6,UNKNOWN,8902258
10/9/19,7,FOSSIL_SPECIMEN,20142
10/9/19,7,HUMAN_OBSERVATION,247172
10/9/19,7,LIVING_SPECIMEN,4806
10/9/19,7,MACHINE_OBSERVATION,13
10/9/19,7,MATERIAL_SAMPLE,338772
10/9/19,7,OBSERVATION,116418
10/9/19,7,PRESERVED_SPECIMEN,328739
10/9/19,7,UNKNOWN,5799
10/9/19,8,HUMAN_OBSERVATION,707
10/9/19,8,LIVING_SPECIMEN,1090
10/9/19,8,MATERIAL_SAMPLE,36520
10/9/19,8,PRESERVED_SPECIMEN,741
10/9/19,8,UNKNOWN,28
1/1/20,0,FOSSIL_SPECIMEN,795433
1/1/20,0,HUMAN_OBSERVATION,934261
1/1/20,0,LITERATURE,216
1/1/20,0,LIVING_SPECIMEN,24984
1/1/20,0,MACHINE_OBSERVATION,20083
1/1/20,0,MATERIAL_SAMPLE,2153804
1/1/20,0,OBSERVATION,475929
1/1/20,0,PRESERVED_SPECIMEN,2708719
1/1/20,0,UNKNOWN,217734
1/1/20,1,FOSSIL_SPECIMEN,5707579
1/1/20,1,HUMAN_OBSERVATION,920845743
1/1/20,1,LITERATURE,51652
1/1/20,1,LIVING_SPECIMEN,268372
1/1/20,1,MACHINE_OBSERVATION,11845426
1/1/20,1,MATERIAL_SAMPLE,8130168
1/1/20,1,OBSERVATION,12432353
1/1/20,1,PRESERVED_SPECIMEN,77083674
1/1/20,1,UNKNOWN,6088246
1/1/20,2,HUMAN_OBSERVATION,10
1/1/20,2,LIVING_SPECIMEN,1324
1/1/20,2,MATERIAL_SAMPLE,227116
1/1/20,2,PRESERVED_SPECIMEN,109
1/1/20,2,UNKNOWN,13536
1/1/20,3,FOSSIL_SPECIMEN,8617
1/1/20,3,HUMAN_OBSERVATION,158004
1/1/20,3,LIVING_SPECIMEN,105800
1/1/20,3,MACHINE_OBSERVATION,462
1/1/20,3,MATERIAL_SAMPLE,10652487
1/1/20,3,OBSERVATION,2834
1/1/20,3,PRESERVED_SPECIMEN,166237
1/1/20,3,UNKNOWN,808414
1/1/20,4,FOSSIL_SPECIMEN,3869823
1/1/20,4,HUMAN_OBSERVATION,3646340
1/1/20,4,LITERATURE,18
1/1/20,4,LIVING_SPECIMEN,9943
1/1/20,4,MACHINE_OBSERVATION,9420
1/1/20,4,MATERIAL_SAMPLE,2261000
1/1/20,4,OBSERVATION,783522
1/1/20,4,PRESERVED_SPECIMEN,1432594
1/1/20,4,UNKNOWN,116734
1/1/20,5,FOSSIL_SPECIMEN,8934
1/1/20,5,HUMAN_OBSERVATION,9685930
1/1/20,5,LIVING_SPECIMEN,163394
1/1/20,5,MACHINE_OBSERVATION,23
1/1/20,5,MATERIAL_SAMPLE,587714
1/1/20,5,OBSERVATION,280446
1/1/20,5,PRESERVED_SPECIMEN,6973931
1/1/20,5,UNKNOWN,1520199
1/1/20,6,FOSSIL_SPECIMEN,708575
1/1/20,6,HUMAN_OBSERVATION,186591547
1/1/20,6,LITERATURE,167841
1/1/20,6,LIVING_SPECIMEN,1060881
1/1/20,6,MACHINE_OBSERVATION,70913
1/1/20,6,MATERIAL_SAMPLE,952250
1/1/20,6,OBSERVATION,5561622
1/1/20,6,PRESERVED_SPECIMEN,77245979
1/1/20,6,UNKNOWN,8603858
1/1/20,7,FOSSIL_SPECIMEN,45308
1/1/20,7,HUMAN_OBSERVATION,210850
1/1/20,7,LIVING_SPECIMEN,4801
1/1/20,7,MACHINE_OBSERVATION,13
1/1/20,7,MATERIAL_SAMPLE,368104
1/1/20,7,OBSERVATION,116409
1/1/20,7,PRESERVED_SPECIMEN,327932
1/1/20,7,UNKNOWN,5738
1/1/20,8,HUMAN_OBSERVATION,2129
1/1/20,8,LIVING_SPECIMEN,1090
1/1/20,8,MATERIAL_SAMPLE,36520
1/1/20,8,PRESERVED_SPECIMEN,830
1/1/20,8,UNKNOWN,28
4/1/20,0,FOSSIL_SPECIMEN,817290
4/1/20,0,HUMAN_OBSERVATION,989429
4/1/20,0,LITERATURE,216
4/1/20,0,LIVING_SPECIMEN,24942
4/1/20,0,MACHINE_OBSERVATION,47498
4/1/20,0,MATERIAL_SAMPLE,2326187
4/1/20,0,OBSERVATION,475928
4/1/20,0,PRESERVED_SPECIMEN,3472632
4/1/20,0,UNKNOWN,219101
4/1/20,1,FOSSIL_SPECIMEN,6078228
4/1/20,1,HUMAN_OBSERVATION,936912088
4/1/20,1,LITERATURE,51652
4/1/20,1,LIVING_SPECIMEN,268529
4/1/20,1,MACHINE_OBSERVATION,12451319
4/1/20,1,MATERIAL_SAMPLE,7035858
4/1/20,1,OBSERVATION,12432362
4/1/20,1,PRESERVED_SPECIMEN,79689870
4/1/20,1,UNKNOWN,6180539
4/1/20,2,HUMAN_OBSERVATION,10
4/1/20,2,LIVING_SPECIMEN,1256
4/1/20,2,MATERIAL_SAMPLE,251539
4/1/20,2,PRESERVED_SPECIMEN,142
4/1/20,2,UNKNOWN,13536
4/1/20,3,FOSSIL_SPECIMEN,8931
4/1/20,3,HUMAN_OBSERVATION,174006
4/1/20,3,LIVING_SPECIMEN,106990
4/1/20,3,MACHINE_OBSERVATION,462
4/1/20,3,MATERIAL_SAMPLE,13265979
4/1/20,3,OBSERVATION,2838
4/1/20,3,PRESERVED_SPECIMEN,168983
4/1/20,3,UNKNOWN,808433
4/1/20,4,FOSSIL_SPECIMEN,3946960
4/1/20,4,HUMAN_OBSERVATION,3620701
4/1/20,4,LITERATURE,18
4/1/20,4,LIVING_SPECIMEN,9683
4/1/20,4,MACHINE_OBSERVATION,9421
4/1/20,4,MATERIAL_SAMPLE,2406126
4/1/20,4,OBSERVATION,783523
4/1/20,4,PRESERVED_SPECIMEN,1434804
4/1/20,4,UNKNOWN,119105
4/1/20,5,FOSSIL_SPECIMEN,9282
4/1/20,5,HUMAN_OBSERVATION,9901476
4/1/20,5,LIVING_SPECIMEN,157656
4/1/20,5,MACHINE_OBSERVATION,23
4/1/20,5,MATERIAL_SAMPLE,717853
4/1/20,5,OBSERVATION,280532
4/1/20,5,PRESERVED_SPECIMEN,7002918
4/1/20,5,UNKNOWN,1522119
4/1/20,6,FOSSIL_SPECIMEN,731585
4/1/20,6,HUMAN_OBSERVATION,191607546
4/1/20,6,LITERATURE,167841
4/1/20,6,LIVING_SPECIMEN,1068398
4/1/20,6,MACHINE_OBSERVATION,70936
4/1/20,6,MATERIAL_SAMPLE,979609
4/1/20,6,OBSERVATION,5562463
4/1/20,6,PRESERVED_SPECIMEN,78152969
4/1/20,6,UNKNOWN,8639354
4/1/20,7,FOSSIL_SPECIMEN,50428
4/1/20,7,HUMAN_OBSERVATION,213318
4/1/20,7,LIVING_SPECIMEN,4825
4/1/20,7,MACHINE_OBSERVATION,13
4/1/20,7,MATERIAL_SAMPLE,419172
4/1/20,7,OBSERVATION,116409
4/1/20,7,PRESERVED_SPECIMEN,328122
4/1/20,7,UNKNOWN,5794
4/1/20,8,HUMAN_OBSERVATION,4876
4/1/20,8,LIVING_SPECIMEN,1090
4/1/20,8,MATERIAL_SAMPLE,36981
4/1/20,8,PRESERVED_SPECIMEN,830
4/1/20,8,UNKNOWN,28
7/1/20,0,FOSSIL_SPECIMEN,828738
7/1/20,0,HUMAN_OBSERVATION,816720
7/1/20,0,LITERATURE,216
7/1/20,0,LIVING_SPECIMEN,24795
7/1/20,0,MACHINE_OBSERVATION,73294
7/1/20,0,MATERIAL_SAMPLE,2328305
7/1/20,0,OBSERVATION,475819
7/1/20,0,PRESERVED_SPECIMEN,3861577
7/1/20,0,UNKNOWN,211842
7/1/20,1,FOSSIL_SPECIMEN,6201828
7/1/20,1,HUMAN_OBSERVATION,1090032233
7/1/20,1,LITERATURE,44935
7/1/20,1,LIVING_SPECIMEN,268526
7/1/20,1,MACHINE_OBSERVATION,12562705
7/1/20,1,MATERIAL_SAMPLE,10055314
7/1/20,1,OBSERVATION,12413126
7/1/20,1,PRESERVED_SPECIMEN,81897250
7/1/20,1,UNKNOWN,6030605
7/1/20,2,HUMAN_OBSERVATION,10
7/1/20,2,LIVING_SPECIMEN,1256
7/1/20,2,MATERIAL_SAMPLE,251539
7/1/20,2,PRESERVED_SPECIMEN,142
7/1/20,2,UNKNOWN,13536
7/1/20,3,FOSSIL_SPECIMEN,9150
7/1/20,3,HUMAN_OBSERVATION,180104
7/1/20,3,LIVING_SPECIMEN,107152
7/1/20,3,MACHINE_OBSERVATION,4894
7/1/20,3,MATERIAL_SAMPLE,13265978
7/1/20,3,OBSERVATION,2838
7/1/20,3,PRESERVED_SPECIMEN,173163
7/1/20,3,UNKNOWN,810094
7/1/20,4,FOSSIL_SPECIMEN,3955937
7/1/20,4,HUMAN_OBSERVATION,2955229
7/1/20,4,LITERATURE,18
7/1/20,4,LIVING_SPECIMEN,9693
7/1/20,4,MACHINE_OBSERVATION,15359
7/1/20,4,MATERIAL_SAMPLE,2406132
7/1/20,4,OBSERVATION,783547
7/1/20,4,PRESERVED_SPECIMEN,2136637
7/1/20,4,UNKNOWN,118511
7/1/20,5,FOSSIL_SPECIMEN,9495
7/1/20,5,HUMAN_OBSERVATION,10020582
7/1/20,5,LIVING_SPECIMEN,157698
7/1/20,5,MACHINE_OBSERVATION,328
7/1/20,5,MATERIAL_SAMPLE,720638
7/1/20,5,OBSERVATION,280562
7/1/20,5,PRESERVED_SPECIMEN,7052156
7/1/20,5,UNKNOWN,1521112
7/1/20,6,FOSSIL_SPECIMEN,755951
7/1/20,6,HUMAN_OBSERVATION,197618030
7/1/20,6,LITERATURE,167841
7/1/20,6,LIVING_SPECIMEN,1068138
7/1/20,6,MACHINE_OBSERVATION,84178
7/1/20,6,MATERIAL_SAMPLE,996929
7/1/20,6,OBSERVATION,5562840
7/1/20,6,PRESERVED_SPECIMEN,79441350
7/1/20,6,UNKNOWN,8667581
7/1/20,7,FOSSIL_SPECIMEN,52720
7/1/20,7,HUMAN_OBSERVATION,215737
7/1/20,7,LIVING_SPECIMEN,4825
7/1/20,7,MACHINE_OBSERVATION,62
7/1/20,7,MATERIAL_SAMPLE,419167
7/1/20,7,OBSERVATION,116411
7/1/20,7,PRESERVED_SPECIMEN,330744
7/1/20,7,UNKNOWN,4653
7/1/20,8,HUMAN_OBSERVATION,5034
7/1/20,8,LIVING_SPECIMEN,1090
7/1/20,8,MATERIAL_SAMPLE,36981
7/1/20,8,PRESERVED_SPECIMEN,830
7/1/20,8,UNKNOWN,28